Mã,Chiến lược,Ngày tín hiệu quá khứ,Giá tín hiệu,RSI,Ret5 %,Cách MA20 %,Drawdown20 %,Volume ratio,Lợi T+2 %,Lợi T+5 gốc %,Lợi T+5 sau phí %,Lợi T+5 delay gốc %,Lợi T+5 delay sau phí %,Regime thô,Regime gộp,Phương pháp match
BCM,BOTTOM,2025-12-04 07:00:00,65.17,44.12350597609566,-0.1532097441397151,-0.6607879152789264,-4.3305930710510925,0.6099738404683802,-0.4449900260856343,-1.6572042350774918,-2.4572042350774916,-1.217632552404424,-2.0176325524044243,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BCM,BOTTOM,2025-12-08 07:00:00,64.88,39.253539253539245,0.6203473945409321,-0.9548816511590896,-4.756312389900186,0.6676501580611169,-0.15413070283599728,-1.0635018495684267,-1.8635018495684268,-0.9107749305341195,-1.7107749305341196,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BCM,BOTTOM,2025-12-09 07:00:00,64.78,48.48966613672498,-0.5984348626668745,-1.0259505129752489,-4.903112155020562,0.9087776724954777,-1.0651435628280304,-1.667181228774306,-2.4671812287743062,-1.667181228774306,-2.4671812287743062,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BCM,BOTTOM,2025-12-10 07:00:00,64.78,48.48966613672498,0.0,-0.9517984786514333,-4.903112155020562,0.5917737675079354,-0.9107749305341195,-4.553874652670586,-5.353874652670586,-3.526291153066008,-4.326291153066008,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BCM,BOTTOM,2025-12-15 07:00:00,64.19,47.881355932203356,-1.0635018495684267,-1.223359236746946,-5.7692307692307825,0.6026874453367258,-3.676585137871946,-5.2033026951238455,-6.003302695123845,-4.4740973312401895,-5.274097331240189,SIDEWAY / TRUNG TÍNH,SIDEWAY,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BCM,BOTTOM,2026-01-06 07:00:00,62.71,44.08000000000001,7.050187777398431,1.5686369783695087,-4.638077858880784,3.4108732630834826,6.904799872428646,7.526710253548097,6.726710253548097,0.5817422434367447,-0.2182577565632553,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BCM,BOTTOM,2026-01-07 07:00:00,67.04,60.220318237454094,12.729107112830018,8.39214544984197,0.0,6.7897482422317985,4.102028639618127,7.622315035799532,6.822315035799532,7.622315035799532,6.822315035799532,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BCM,BOTTOM,2026-02-02 07:00:00,69.69,53.69764397905758,4.108156558111742,-0.40444171323222866,-15.301409820126398,1.0957221130444967,1.420576840292731,-9.585306356722633,-10.385306356722634,-13.376409128402521,-14.176409128402522,RISK OFF,RISK OFF,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BCM,BOTTOM,2026-02-03 07:00:00,72.74,51.021114572516424,10.278956943602191,3.214637918679797,-11.594555177442889,1.3372496529843347,-6.887544679681046,-12.840252955732744,-13.640252955732745,-10.299943406904365,-11.099943406904366,RISK OFF,RISK OFF,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BCM,BOTTOM,2026-02-25 07:00:00,67.0,54.61270670147955,5.5118110236220375,0.8967765738767675,-11.597836126138017,1.5660739140167996,0.4477611940298498,-10.298507462686569,-11.09850746268657,-8.939393939393936,-9.739393939393937,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BCM,BOTTOM,2026-02-26 07:00:00,66.0,47.8558394160584,5.095541401273884,-0.06510909558922195,-10.240718074255406,0.528445672515015,-1.5151515151515138,-10.606060606060607,-11.406060606060608,-12.332838038632987,-13.132838038632988,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BCM,BOTTOM,2026-02-27 07:00:00,67.3,44.16218856863703,6.319115323854652,1.9666070725129492,-8.472732218142266,0.8378230330261616,-6.835066864784533,-12.927191679049033,-13.727191679049033,-9.846153846153848,-10.64615384615385,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BCM,BOTTOM,2026-04-01 07:00:00,54.1,45.16129032258066,2.2684310018903586,0.05548363232847908,-11.889250814332241,0.9497729654208872,-1.6635859519408491,1.6635859519408491,0.8635859519408491,2.6119402985074647,1.8119402985074646,SIDEWAY / TRUNG TÍNH,SIDEWAY,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BCM,BOTTOM,2026-04-02 07:00:00,53.6,49.55752212389379,1.5151515151515138,-0.3717472118959009,-9.91596638655462,0.4919198211733666,-2.0522388059701524,2.9850746268656803,2.1850746268656804,3.759398496240607,2.959398496240607,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BCM,BOTTOM,2026-04-03 07:00:00,53.2,49.12280701754388,-2.025782688766109,-0.6164767420138051,-6.50263620386643,0.615049950459276,0.0,4.3233082706766846,3.5233082706766847,5.714285714285716,4.914285714285716,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BCM,BOTTOM,2026-04-06 07:00:00,52.5,42.98245614035087,-2.0522388059701524,-1.7405951712520906,-7.732864674868189,0.36136743667554344,4.761904761904767,5.523809523809531,4.723809523809531,4.135338345864659,3.335338345864659,SIDEWAY / TRUNG TÍNH,SIDEWAY,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BCM,BOTTOM,2026-04-07 07:00:00,53.2,46.28099173553719,0.18832391713747842,-0.3558718861209953,-6.50263620386643,0.3648584572127343,3.759398496240607,4.3233082706766846,3.5233082706766847,0.9090909090909038,0.1090909090909038,SIDEWAY / TRUNG TÍNH,SIDEWAY,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BCM,BOTTOM,2026-04-08 07:00:00,55.0,58.73015873015875,1.6635859519408491,3.141115799343641,-2.135231316725983,1.4551630319980398,0.9090909090909038,-0.7272727272727209,-1.527272727272721,-1.0869565217391353,-1.8869565217391353,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BCM,BOTTOM,2026-04-09 07:00:00,55.2,59.37500000000002,2.9850746268656803,3.525881470367609,-1.9538188277086976,1.0802704446250389,0.36231884057971175,-0.36231884057971175,-1.1623188405797118,-0.9009009009009028,-1.7009009009009028,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BCM,BOTTOM,2026-04-14 07:00:00,55.5,65.11627906976744,4.3233082706766846,3.5834266517357216,-1.7699115044247815,1.010718911024772,-0.9009009009009028,0.18018018018017834,-0.6198198198198217,1.831501831501825,1.031501831501825,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BCM,BOTTOM,2026-04-15 07:00:00,54.6,59.5744680851064,-0.7272727272727209,1.8561701333830838,-3.362831858407078,1.1116553287981858,2.0146520146520075,1.098901098901095,0.29890109890109495,0.363636363636366,-0.43636363636363407,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BCM,BOTTOM,2026-04-16 07:00:00,55.0,54.21686746987953,-0.36231884057971175,2.3922554221353476,-2.6548672566371723,1.0104107969294154,4.181818181818175,-1.272727272727281,-2.072727272727281,-2.513464991023351,-3.313464991023351,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BCM,BOTTOM,2026-04-17 07:00:00,55.7,62.65060240963856,0.3603603603603567,3.4162643891570754,-1.415929203539823,1.154946102515216,-0.17953321364452268,-2.6929982046678624,-3.4929982046678623,-5.410122164048858,-6.210122164048858,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BCM,BOTTOM,2026-04-21 07:00:00,55.6,57.42574257425743,0.18018018018017834,2.196489293263504,-3.472222222222221,0.9313913719046641,-2.3381294964028854,-4.316546762589923,-5.116546762589923,-3.6231884057971064,-4.423188405797107,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BCM,BOTTOM,2026-04-22 07:00:00,55.2,58.00000000000001,1.098901098901095,1.2472487160675172,-4.1666666666666625,0.8145569677181431,-1.8115942028985477,-3.2608695652173947,-4.060869565217395,-1.6574585635359074,-2.4574585635359076,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BCM,BOTTOM,2026-04-23 07:00:00,54.3,55.238095238095205,-1.272727272727281,-0.5403425222089808,-5.729166666666674,0.9032700869675159,-1.2891344383057057,-1.8416206261510082,-2.641620626151008,-1.6605166051660625,-2.4605166051660623,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BCM,BOTTOM,2026-04-24 07:00:00,54.2,58.58585858585861,-2.6929982046678624,-0.714416559809472,-5.902777777777779,0.4159337816864977,-1.845018450184499,-0.738007380073813,-1.538007380073813,0.3731343283581934,-0.42686567164180667,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BCM,BOTTOM,2026-04-28 07:00:00,53.6,52.0408163265306,-6.4572425828970275,-1.8135189595164136,-6.944444444444442,0.4809430406522826,-0.3731343283582156,-0.3731343283582156,-1.1731343283582156,0.3759398496240518,-0.42406015037594824,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BCM,BOTTOM,2026-04-29 07:00:00,53.2,39.28571428571429,-4.316546762589923,-2.55517904570014,-7.638888888888884,0.8825101455013362,0.1879699248120259,-0.3759398496240629,-1.175939849624063,-0.7490636704119868,-1.549063670411987,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BCM,BOTTOM,2026-05-04 07:00:00,53.4,39.28571428571424,-3.2608695652173947,-2.1260997067448772,-7.291666666666674,0.5625058014212193,0.7490636704119868,-2.621722846441943,-3.421722846441943,-2.4390243902438935,-3.2390243902438938,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BCM,BOTTOM,2026-05-06 07:00:00,53.8,40.69767441860463,-0.738007380073813,-1.4200641319285445,-6.597222222222232,0.38016848620304305,-1.4869888475836368,-1.3011152416356753,-2.101115241635675,-0.561797752808979,-1.361797752808979,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BCM,BOTTOM,2026-05-08 07:00:00,53.0,40.47619047619045,-0.3759398496240629,-2.9481779893792304,-7.986111111111116,0.7293222727224571,-1.6981132075471694,1.8867924528301883,1.0867924528301882,3.8461538461538547,3.046153846153855,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BCM,BOTTOM,2026-05-15 07:00:00,54.0,40.909090909090885,1.8867924528301883,-0.01851508979816563,-6.25,0.6363467607202524,0.0,0.18518518518517713,-0.6148148148148229,-3.7366548042704673,-4.5366548042704675,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BCM,BOTTOM,2026-05-18 07:00:00,56.2,62.025316455696256,8.076923076923093,3.900905897578122,-2.430555555555558,3.103795463544318,-1.6014234875444955,-5.1601423487544595,-5.960142348754459,-1.2962962962963065,-2.0962962962963063,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BCM,BOTTOM,2026-05-19 07:00:00,54.0,48.99999999999999,3.6468330134356908,-0.07401924500369805,-6.25,2.2321734658896126,0.92592592592593,1.1111111111111072,0.3111111111111071,-1.2658227848101222,-2.0658227848101225,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2024-01-24 07:00:00,9.93,53.383458646616546,1.846153846153853,1.243882544861341,-2.5515210991167825,0.5727538971010537,-0.9063444108761365,-3.6253776435045237,-4.425377643504524,-3.6253776435045237,-4.425377643504524,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2024-02-19 07:00:00,9.93,55.55555555555556,2.795031055900621,1.1922959339651484,-2.5515210991167825,1.1603692384423536,-0.9063444108761365,-0.9063444108761365,-1.7063444108761365,0.0,-0.8,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2024-02-20 07:00:00,9.84,44.444444444444436,1.8633540372670732,0.3211500229393094,-3.4347399411187363,0.4970351272917868,-0.9146341463414642,-0.9146341463414642,-1.7146341463414643,-0.9146341463414642,-1.7146341463414643,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2024-03-05 07:00:00,10.1,61.20689655172415,3.589743589743577,2.657925496772884,-4.2654028436019065,1.3755105672449426,-1.6831683168316847,-3.4653465346534573,-4.265346534653458,-0.9146341463414642,-1.7146341463414643,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2024-03-07 07:00:00,9.93,50.0,0.9146341463414531,0.6079027355623046,-5.876777251184839,0.6866017953331246,-3.6253776435045237,-1.8126888217522619,-2.612688821752262,0.9316770186335477,0.13167701863354764,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2024-04-11 07:00:00,10.02,58.94039735099338,3.7267080745341463,3.203213513235137,-2.529182879377434,2.436145950083474,-5.3892215568862145,-6.287425149700587,-7.087425149700587,-5.438066465256785,-6.238066465256785,SIDEWAY / TRUNG TÍNH,SIDEWAY,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2024-04-16 07:00:00,9.75,52.195121951219505,0.9316770186335477,0.4222885982078539,-5.155642023346296,0.9643962675814987,-3.6923076923076836,0.0,-0.8,1.880877742946696,1.080877742946696,RISK OFF,RISK OFF,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2024-04-26 07:00:00,9.84,55.212355212355206,4.792332268370592,1.4432989690721598,-4.280155642023342,0.45981100606159825,-0.9146341463414642,5.386178861788604,4.586178861788604,6.358974358974345,5.558974358974345,THỊ TRƯỜNG YẾU,RISK OFF,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2024-05-02 07:00:00,9.75,55.212355212355206,0.9316770186335477,0.5154639175257714,-5.155642023346296,0.2704572599535831,0.0,12.82051282051282,12.020512820512819,12.82051282051282,12.020512820512819,THỊ TRƯỜNG YẾU,RISK OFF,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2024-05-03 07:00:00,9.75,51.86721991701245,1.880877742946696,0.46885465505692725,-5.155642023346296,0.489795957104891,0.9230769230769154,12.82051282051282,12.020512820512819,12.82051282051282,12.020512820512819,THỊ TRƯỜNG YẾU,RISK OFF,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2024-05-31 07:00:00,11.27,61.53846153846152,5.032618825722257,3.5036965605914627,-5.926544240400677,1.382767934257708,0.7985803016858917,-0.7985803016858917,-1.5985803016858917,-3.119584055459268,-3.919584055459268,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2024-06-04 07:00:00,11.36,61.290322580645146,2.4346257889990897,2.7682286954948454,-5.175292153589329,1.2416177155765327,-1.5845070422535135,-1.5845070422535135,-2.3845070422535137,-1.5845070422535135,-2.3845070422535137,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2024-07-09 07:00:00,11.09,56.25,3.3550792171481714,2.0286121716730277,-4.643164230438524,1.169575549505491,2.4346257889990897,5.590622182146077,4.790622182146077,3.080985915492973,2.2809859154929732,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2024-07-15 07:00:00,11.09,61.11111111111111,1.6498625114573784,1.9020490673527624,-3.1441048034934416,0.8949900674001061,12.894499549143369,8.836789900811537,8.036789900811536,3.074295473953881,2.274295473953881,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2024-08-16 07:00:00,11.37,48.473282442748086,4.2163153070577275,2.2849946023749457,-10.472440944881889,0.893812018196325,0.7915567282322122,1.6710642040457468,0.8710642040457468,3.4914950760966956,2.691495076096696,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2024-08-19 07:00:00,11.17,49.80392156862745,0.7213706041478751,0.8942281636708627,-8.816326530612251,0.39730109564902544,3.4914950760966956,3.4914950760966956,2.691495076096696,0.8726003490401313,0.07260034904013124,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2024-08-20 07:00:00,11.46,54.92957746478875,3.3363390441839558,3.4249356978475642,-1.4617368873602765,0.6897124280439152,1.7452006980802626,-0.7853403141361404,-1.5853403141361404,-1.6435986159169635,-2.4435986159169634,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2024-09-24 07:00:00,11.27,54.71698113207547,2.734731084776665,1.2533129688693023,-5.690376569037658,0.6113312822532043,2.5732031943212164,2.5732031943212164,1.7732031943212163,0.8726003490401313,0.07260034904013124,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2024-10-15 07:00:00,11.56,52.94117647058823,0.8726003490401313,0.8066274253324623,-4.066390041493772,0.5053804651397896,0.0,-0.865051903114189,-1.665051903114189,0.0,-0.8,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2024-10-18 07:00:00,11.76,56.25,0.8576329331046351,1.9417475728155331,-2.40663900414938,2.251648808914348,-2.5510204081632515,-5.017006802721092,-5.8170068027210915,-4.2024013722126945,-5.002401372212694,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2024-10-21 07:00:00,11.66,52.94117647058823,1.7452006980802626,0.8606894165477108,-3.2365145228215764,0.46827175117499675,-0.857632933104624,-2.487135506003435,-3.287135506003435,-0.7853403141361404,-1.5853403141361404,SIDEWAY / TRUNG TÍNH,SIDEWAY,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2024-12-04 07:00:00,11.07,55.95238095238091,0.9115770282588809,0.9668004377964001,-5.060034305317318,0.9737590766314193,1.8066847335139968,1.8066847335139968,1.0066847335139968,0.0,-0.8,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2024-12-25 07:00:00,11.46,56.83453237410078,3.5230352303523116,2.780269058295959,-0.865051903114189,3.602352548063783,-0.7853403141361404,0.0,-0.8,-0.865051903114189,-1.665051903114189,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2024-12-26 07:00:00,11.56,59.731543624161134,3.4914950760966956,3.4035511427165765,-0.857632933104624,1.4714844113362517,-1.6435986159169635,-1.6435986159169635,-2.4435986159169634,0.0,-0.8,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2024-12-27 07:00:00,11.37,56.32911392405062,2.7100271002709952,1.522389392383583,-3.316326530612246,1.3549502088104177,0.0,-2.638522427440626,-3.438522427440626,-2.638522427440626,-3.438522427440626,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2024-12-30 07:00:00,11.37,50.0,2.7100271002709952,1.3007840342123878,-3.316326530612246,0.9734402211930384,0.7915567282322122,-1.7590149516270803,-2.5590149516270806,-1.7590149516270803,-2.5590149516270806,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2024-12-31 07:00:00,11.37,53.90624999999999,1.7905102954342,1.1655841267016465,-3.316326530612246,1.0426703695825537,0.0,-1.7590149516270803,-2.5590149516270806,-2.530541012216414,-3.330541012216414,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2025-01-20 07:00:00,11.37,50.0,1.7905102954342,0.7666061062613583,-3.316326530612246,1.1026308958844324,2.5505716798592815,16.358839050131934,15.558839050131933,12.5,11.7,SIDEWAY / TRUNG TÍNH,SIDEWAY,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2025-01-22 07:00:00,11.66,57.24637681159419,3.4605146406388787,2.7992065241349007,-2.4267782426778184,0.8943347628460575,5.060034305317318,15.094339622641506,14.294339622641505,12.30125523012553,11.50125523012553,RISK OFF,RISK OFF,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2025-05-05 07:00:00,12.1,55.555555555555564,0.8333333333333304,1.0354041416165582,-13.63311920057102,0.41473751966344347,0.8264462809917328,0.8264462809917328,0.02644628099173274,0.8264462809917328,0.02644628099173274,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2025-05-07 07:00:00,12.2,54.285714285714256,0.8264462809917328,2.5425509560832227,-5.645784996133029,0.4977773640622396,-0.8196721311475419,2.459016393442637,1.6590163934426367,3.3057851239669533,2.5057851239669535,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2025-05-08 07:00:00,12.1,47.05882352941177,0.8333333333333304,1.847565338159174,-6.419180201082753,1.1663086547477088,0.8264462809917328,5.785123966942152,4.985123966942152,5.785123966942152,4.985123966942152,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2025-05-09 07:00:00,12.1,53.33333333333332,0.8333333333333304,1.1578815365965722,-6.419180201082753,1.0103624563795295,4.132231404958686,3.3057851239669533,2.5057851239669535,2.459016393442637,1.6590163934426367,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2025-05-12 07:00:00,12.2,59.99999999999997,0.8264462809917328,1.2658227848101333,-5.645784996133029,1.805293397690908,2.459016393442637,0.819672131147553,0.01967213114755295,-2.3809523809523725,-3.1809523809523723,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2025-05-19 07:00:00,12.3,55.55555555555559,0.819672131147553,1.109741060419256,-4.651162790697672,1.1840182817829334,2.4390243902439046,2.4390243902439046,1.6390243902439046,1.6129032258064502,0.8129032258064501,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2025-05-26 07:00:00,12.6,60.86956521739131,2.4390243902439046,2.3973994311255575,-2.3255813953488413,1.5125670609767583,4.761904761904767,6.349206349206349,5.549206349206349,0.7518796992481258,-0.048120300751874234,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2025-06-17 07:00:00,13.3,51.724137931034505,3.90625,2.821801314263639,-2.9197080291970656,1.4034825969230338,-2.2556390977443663,-2.2556390977443663,-3.0556390977443666,-0.7633587786259555,-1.5633587786259555,SIDEWAY / TRUNG TÍNH,SIDEWAY,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2025-06-18 07:00:00,13.1,50.0,2.34375,1.0802469135802406,-4.379562043795615,0.6545389990955828,0.0,-1.5267175572518998,-2.3267175572519,-0.7692307692307665,-1.5692307692307665,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2025-06-20 07:00:00,13.1,44.444444444444436,3.149606299212593,0.5758157389635254,-4.379562043795615,1.2294541685590843,-0.7633587786259555,-1.5267175572518998,-2.3267175572519,-1.5267175572518998,-2.3267175572519,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2025-06-23 07:00:00,13.1,46.15384615384614,0.7692307692307665,0.3831417624520883,-4.379562043795615,0.5468366964362965,-1.5267175572518998,-3.053435114503822,-3.8534351145038217,-2.3076923076923106,-3.107692307692311,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2025-07-10 07:00:00,13.3,55.55555555555557,3.90625,2.111324376199608,-4.316546762589923,1.0528790867098814,3.007518796992481,9.022556390977442,8.222556390977442,7.407407407407418,6.607407407407418,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2025-07-11 07:00:00,13.5,60.0,5.46875,3.3295063145809323,-2.877697841726623,1.4726729660555546,0.7407407407407307,6.666666666666665,5.866666666666665,5.109489051094895,4.3094890510948956,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2025-08-05 07:00:00,14.3,55.35714285714286,2.1428571428571574,1.09579356663132,-8.917197452229287,1.8899801412020174,2.0979020979020824,4.895104895104896,4.095104895104896,3.4482758620689724,2.6482758620689726,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2025-08-06 07:00:00,14.5,50.0,1.3986013986013957,2.1846370683579863,-7.643312101910826,0.6478278358809332,5.517241379310356,4.137931034482767,3.337931034482767,3.424657534246567,2.624657534246567,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2025-08-07 07:00:00,14.6,51.99999999999999,2.8169014084507005,2.4202034373904002,-7.006369426751591,0.9491712261843944,4.794520547945202,5.47945205479452,4.67945205479452,0.6535947712418277,-0.1464052287581723,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
BVB,MOMENTUM,2025-08-12 07:00:00,15.0,55.76923076923076,4.895104895104896,3.4839599862021453,-5.063291139240511,1.0472478025568006,2.6666666666666616,0.6666666666666599,-0.1333333333333402,0.0,-0.8,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
