pattern,conditions,n,win,fail,flat,winrate_pct,failrate_pct,avg_ret_t2_pct,avg_ret_t5_pct,avg_drawdown_t5_pct,combo_size
COMBO_3,volatility_contraction20 < 0.8 + market_dist_ma20 > 5% + label:volatility_context_VOLATILITY_CO_HẸP,40,12,26,2,30.0,65.0,-1.571,-1.608,-5.485,3
COMBO_3,volume_ratio < 1x + market_ret5 > 4% + label:score_bucket_60-69,39,10,25,4,25.64,64.1,-1.77,-1.517,-5.858,3
COMBO_3,stock_ret5 > 8% + stock_dist_ma20 3-8% + label:market_regime_TĂNG_MẠNH,36,6,23,7,16.67,63.89,-1.967,-2.134,-6.845,3
COMBO_3,stock_ret20 > 15% + volatility_contraction20 > 1.3 + label:market_regime_RẤT_YẾU,30,10,19,1,33.33,63.33,0.629,-4.155,-10.166,3
COMBO_3,stock_dist_ma20 3-8% + volume_ratio > 3x + label:volume_context_VOLUME_TĂNG_VỪA,30,6,19,5,20.0,63.33,-0.497,-2.427,-5.645,3
COMBO_3,volatility_contraction20 < 0.8 + market_ret5 > 4% + label:volume_context_VOLUME_TRUNG_TÍNH,30,9,19,2,30.0,63.33,-1.943,-1.988,-6.65,3
COMBO_3,volume_ratio < 1x + market_context fomo/hưng phấn + label:entry_context_ENTRY_GẦN_MA20,49,9,31,9,18.37,63.27,-1.106,-1.878,-4.775,3
COMBO_3,volatility_contraction20 < 0.8 + market_ret5 > 4% + label:structure_context_KHÔNG_RÕ_NỀN,49,13,31,5,26.53,63.27,-2.118,-1.709,-6.287,3
COMBO_3,volatility_contraction20 < 0.8 + market_ret5 > 4% + market_context fomo/hưng phấn,46,14,29,3,30.43,63.04,-1.318,-1.818,-5.545,3
COMBO_3,volatility_contraction20 < 0.8 + market_ret5 > 4% + label:market_context_MARKET_HƯNG_PHẤN___DỄ_FOMO,46,14,29,3,30.43,63.04,-1.318,-1.818,-5.545,3
COMBO_3,market_ret5 > 4% + market_context fomo/hưng phấn + label:volatility_context_VOLATILITY_CO_HẸP,46,14,29,3,30.43,63.04,-1.318,-1.818,-5.545,3
COMBO_3,stock_dist_ma20 < -3% + volatility_contraction20 < 0.8 + label:market_regime_YẾU,51,11,32,8,21.57,62.75,-3.426,-3.878,-7.328,3
COMBO_3,volatility_contraction20 < 0.8 + market_ret5 > 4% + label:volatility_context_VOLATILITY_CO_HẸP,64,17,40,7,26.56,62.5,-1.785,-1.881,-5.867,3
COMBO_3,stock_dist_ma20 3-8% + volatility_contraction20 < 0.8 + label:market_regime_TĂNG_MẠNH,56,11,35,10,19.64,62.5,-1.229,-1.711,-5.765,3
COMBO_3,stock_ret5 > 8% + stock_dist_ma20 3-8% + label:volume_context_VOLUME_TĂNG_VỪA,48,13,30,5,27.08,62.5,-0.885,-1.062,-6.406,3
COMBO_3,volume_ratio < 1x + market_context fomo/hưng phấn + label:market_context_MARKET_HƯNG_PHẤN___DỄ_FOMO,101,25,63,13,24.75,62.38,-1.335,-1.925,-5.814,3
COMBO_3,volume_ratio < 1x + market_context fomo/hưng phấn + label:extension_context_KHÔNG_QUÁ_NÓNG,77,18,48,11,23.38,62.34,-1.178,-1.661,-5.366,3
COMBO_3,stock_dist_ma20 < -3% + drawdown20 < -15% + label:volume_context_VOLUME_TRUNG_TÍNH,69,18,43,8,26.09,62.32,-2.493,-2.554,-6.465,3
COMBO_3,stock_dist_ma20 3-8% + volume_ratio < 1x + label:market_regime_BÌNH_THƯỜNG,37,11,23,3,29.73,62.16,-0.596,-2.094,-6.047,3
COMBO_3,volume_ratio < 1x + market_context fomo/hưng phấn + label:volume_context_VOLUME_CẠN,37,6,23,8,16.22,62.16,-1.142,-1.789,-4.994,3
COMBO_3,volume_ratio < 1x + market_context fomo/hưng phấn + label:volume_context_VOLUME_TRUNG_TÍNH,58,18,36,4,31.03,62.07,-1.536,-1.847,-6.315,3
COMBO_3,volume_ratio < 1x + market_ret5 > 4% + market_context fomo/hưng phấn,63,13,39,11,20.63,61.9,-1.112,-2.02,-5.775,3
COMBO_3,volume_ratio < 1x + market_ret5 > 4% + label:market_context_MARKET_HƯNG_PHẤN___DỄ_FOMO,63,13,39,11,20.63,61.9,-1.112,-2.02,-5.775,3
COMBO_3,volume_ratio < 1x + market_context fomo/hưng phấn + drawdown20 -10% to 0%,75,18,46,11,24.0,61.33,-0.989,-1.645,-5.218,3
COMBO_3,volume_ratio < 1x + market_context fomo/hưng phấn + label:risk_context_PULLBACK_LÀNH_MẠNH,75,18,46,11,24.0,61.33,-0.989,-1.645,-5.218,3
COMBO_3,volume_ratio < 1x + drawdown20 -10% to 0% + label:market_context_MARKET_HƯNG_PHẤN___DỄ_FOMO,75,18,46,11,24.0,61.33,-0.989,-1.645,-5.218,3
COMBO_3,volume_ratio < 1x + market_ret5 > 4% + label:volatility_context_VOLATILITY_TRUNG_TÍNH,31,5,19,7,16.13,61.29,-1.229,-3.149,-6.438,3
COMBO_3,volatility_contraction20 < 0.8 + market_ret5 > 4% + label:extension_context_KHÔNG_QUÁ_NÓNG,54,14,33,7,25.93,61.11,-1.476,-1.453,-5.541,3
COMBO_3,volatility_contraction20 < 0.8 + market_context fomo/hưng phấn + label:market_regime_TĂNG_MẠNH,41,14,25,2,34.15,60.98,-1.525,-1.492,-5.943,3
COMBO_3,stock_dist_ma20 < -3% + volatility_contraction20 < 0.8 + label:extension_context_SUY_YẾU_TRƯỚC_SIGNAL,64,13,39,12,20.31,60.94,-2.863,-2.905,-6.233,3
COMBO_3,stock_dist_ma20 < -3% + drawdown20 < -15% + label:market_context_MARKET_ỦNG_HỘ,64,14,39,11,21.88,60.94,-2.126,-2.151,-6.034,3
COMBO_3,stock_dist_ma20 3-8% + sideway_score20 >= 2 + label:market_regime_TĂNG_MẠNH,51,11,31,9,21.57,60.78,-0.711,-1.155,-4.426,3
COMBO_3,sideway_score20 >= 2 + market_context fomo/hưng phấn + label:score_bucket_80+,43,13,26,4,30.23,60.47,0.101,-1.258,-4.552,3
COMBO_3,volume_ratio 1.2-2.0x + volatility_contraction20 < 0.8 + label:market_context_MARKET_ỦNG_HỘ,48,12,29,7,25.0,60.42,-0.737,-1.479,-5.029,3
COMBO_3,volume_ratio < 1x + market_ret5 > 4% + label:volume_context_VOLUME_TRUNG_TÍNH,48,14,29,5,29.17,60.42,-1.424,-1.74,-6.219,3
COMBO_3,stock_dist_ma20 3-8% + sideway_score20 >= 2 + label:score_bucket_80+,98,24,59,15,24.49,60.2,-0.705,-1.553,-4.39,3
COMBO_3,stock_dist_ma20 3-8% + sideway_score20 >= 2 + label:market_context_MARKET_ỦNG_HỘ,60,13,36,11,21.67,60.0,-0.607,-1.403,-4.08,3
COMBO_3,sideway_score20 >= 2 + market_context fomo/hưng phấn + label:entry_context_ENTRY_GẦN_MA20,50,11,30,9,22.0,60.0,-0.48,-2.001,-4.636,3
COMBO_3,volume_ratio < 1x + market_dist_ma20 > 5% + label:structure_context_KHÔNG_RÕ_NỀN,45,14,27,4,31.11,60.0,-1.756,-1.889,-6.337,3
COMBO_3,volume_ratio < 1x + market_dist_ma20 > 5% + label:score_bucket_80+,45,14,27,4,31.11,60.0,-1.118,-1.582,-5.184,3
COMBO_3,stock_dist_ma20 < -3% + drawdown20 < -15% + label:market_regime_TÍCH_CỰC,35,8,21,6,22.86,60.0,-1.663,-1.958,-5.292,3
COMBO_3,stock_dist_ma20 < -3% + volume_ratio < 1x + label:market_context_MARKET_ỦNG_HỘ,227,54,136,37,23.79,59.91,-1.318,-1.995,-5.201,3
COMBO_3,volume_ratio < 1x + market_context fomo/hưng phấn + label:structure_context_KHÔNG_RÕ_NỀN,77,22,46,9,28.57,59.74,-1.425,-1.864,-6.351,3
COMBO_3,volume_ratio < 1x + drawdown20 < -15% + label:market_regime_TĂNG_MẠNH,47,11,28,8,23.4,59.57,-2.344,-2.754,-7.274,3
COMBO_3,market_context fomo/hưng phấn + drawdown20 -10% to 0% + label:volume_context_VOLUME_TĂNG_VỪA,47,13,28,6,27.66,59.57,-1.665,-2.507,-6.812,3
COMBO_3,volume_ratio < 1x + drawdown20 < -15% + label:market_regime_TÍCH_CỰC,32,7,19,6,21.88,59.38,-1.802,-1.861,-5.329,3
COMBO_3,volatility_contraction20 < 0.8 + market_dist_ma20 > 5% + label:extension_context_KHÔNG_QUÁ_NÓNG,32,11,19,2,34.38,59.38,-0.429,-0.697,-4.222,3
COMBO_3,market_ret5 > 4% + market_context fomo/hưng phấn + label:volatility_context_VOLATILITY_TRUNG_TÍNH,61,15,36,10,24.59,59.02,-0.452,-2.091,-5.841,3
COMBO_3,stock_dist_ma20 < -3% + drawdown20 < -15% + label:score_bucket_70-79,39,11,23,5,28.21,58.97,-1.523,-1.561,-5.913,3
COMBO_3,stock_ret5 > 8% + stock_dist_ma20 3-8% + label:market_context_MARKET_ỦNG_HỘ,34,6,20,8,17.65,58.82,-1.865,-1.606,-5.972,3
COMBO_3,volume_ratio < 1x + market_context fomo/hưng phấn + label:score_bucket_80+,63,19,37,7,30.16,58.73,-0.896,-1.582,-5.513,3
COMBO_3,volume_ratio < 1x + market_context fomo/hưng phấn + label:market_regime_TĂNG_MẠNH,75,20,44,11,26.67,58.67,-1.205,-1.807,-5.871,3
COMBO_3,volume_ratio < 1x + market_context fomo/hưng phấn + label:volatility_context_VOLATILITY_TRUNG_TÍNH,41,9,24,8,21.95,58.54,-1.237,-2.615,-6.346,3
COMBO_3,market_context fomo/hưng phấn + drawdown20 -10% to 0% + label:volume_context_VOLUME_CẠN,41,9,24,8,21.95,58.54,-0.893,-1.491,-5.128,3
COMBO_3,stock_dist_ma20 3-8% + sideway_score20 >= 2 + label:volume_context_VOLUME_TĂNG_VỪA,53,14,31,8,26.42,58.49,-0.475,-0.939,-4.294,3
COMBO_3,stock_dist_ma20 < -3% + volatility_contraction20 < 0.8 + label:structure_context_KHÔNG_RÕ_NỀN,202,47,118,37,23.27,58.42,-1.825,-2.511,-6.004,3
COMBO_3,stock_ret20 > 15% + market_dist_ma20 > 5% + market_context fomo/hưng phấn,36,12,21,3,33.33,58.33,-0.928,-1.462,-7.314,3
COMBO_3,stock_ret20 > 15% + market_dist_ma20 > 5% + label:extension_context_TĂNG_NÓNG_TRƯỚC_SIGNAL,36,12,21,3,33.33,58.33,-0.928,-1.462,-7.314,3
COMBO_3,stock_ret20 > 15% + market_dist_ma20 > 5% + label:structure_context_KHÔNG_RÕ_NỀN,36,12,21,3,33.33,58.33,-0.928,-1.462,-7.314,3
COMBO_3,stock_ret20 > 15% + market_dist_ma20 > 5% + label:market_context_MARKET_HƯNG_PHẤN___DỄ_FOMO,36,12,21,3,33.33,58.33,-0.928,-1.462,-7.314,3
COMBO_3,stock_ret20 > 15% + market_dist_ma20 > 5% + label:score_bucket_80+,36,12,21,3,33.33,58.33,-0.928,-1.462,-7.314,3
COMBO_3,market_dist_ma20 > 5% + market_context fomo/hưng phấn + label:extension_context_TĂNG_NÓNG_TRƯỚC_SIGNAL,36,12,21,3,33.33,58.33,-0.928,-1.462,-7.314,3
COMBO_3,volume_ratio < 1x + drawdown20 < -15% + label:market_context_MARKET_ỦNG_HỘ,67,16,39,12,23.88,58.21,-2.221,-1.91,-6.074,3
COMBO_3,market_context fomo/hưng phấn + drawdown20 -10% to 0% + label:volatility_context_VOLATILITY_TRUNG_TÍNH,67,18,39,10,26.87,58.21,-0.643,-1.761,-5.781,3
COMBO_3,sideway_score20 >= 2 + market_context fomo/hưng phấn + drawdown20 -10% to 0%,55,12,32,11,21.82,58.18,-0.496,-1.761,-4.563,3
COMBO_3,sideway_score20 >= 2 + market_context fomo/hưng phấn + label:risk_context_PULLBACK_LÀNH_MẠNH,55,12,32,11,21.82,58.18,-0.496,-1.761,-4.563,3
COMBO_3,sideway_score20 >= 2 + drawdown20 -10% to 0% + label:market_context_MARKET_HƯNG_PHẤN___DỄ_FOMO,55,12,32,11,21.82,58.18,-0.496,-1.761,-4.563,3
COMBO_3,market_context fomo/hưng phấn + drawdown20 -10% to 0% + label:structure_context_CÓ_NỀN___SIDEWAY,55,12,32,11,21.82,58.18,-0.496,-1.761,-4.563,3
COMBO_3,stock_ret20 > 15% + market_dist_ma20 > 5% + label:market_regime_TĂNG_MẠNH,31,10,18,3,32.26,58.06,-1.021,-1.686,-7.529,3
COMBO_3,stock_dist_ma20 > 8% + volume_ratio 1.2-2.0x + label:extension_context_KHÔNG_QUÁ_NÓNG,31,7,18,6,22.58,58.06,-0.819,-2.514,-6.947,3
COMBO_3,stock_dist_ma20 < -3% + volatility_contraction20 < 0.8 + label:risk_context_RISK_TRUNG_TÍNH,119,30,69,20,25.21,57.98,-2.051,-2.712,-6.422,3
COMBO_3,stock_dist_ma20 < -3% + volume_ratio < 1x + label:volatility_context_VOLATILITY_TRUNG_TÍNH,233,67,135,31,28.76,57.94,-1.098,-1.531,-5.431,3
COMBO_3,stock_ret5 > 8% + volatility_contraction20 > 1.3 + label:market_regime_RẤT_YẾU,38,15,22,1,39.47,57.89,1.19,0.526,-6.86,3
COMBO_3,stock_dist_ma20 3-8% + sideway_score20 >= 2 + label:risk_context_RISK_TRUNG_TÍNH,38,11,22,5,28.95,57.89,-0.5,-0.729,-3.914,3
COMBO_3,stock_dist_ma20 3-8% + drawdown20 -10% to 0% + label:volume_context_VOLUME_TĂNG_VỪA,180,55,104,21,30.56,57.78,-0.437,-0.84,-5.359,3
COMBO_3,volume_ratio < 1x + market_dist_ma20 > 5% + drawdown20 -10% to 0%,45,14,26,5,31.11,57.78,-1.133,-1.444,-5.045,3
COMBO_3,volume_ratio < 1x + market_dist_ma20 > 5% + label:risk_context_PULLBACK_LÀNH_MẠNH,45,14,26,5,31.11,57.78,-1.133,-1.444,-5.045,3
COMBO_3,stock_dist_ma20 3-8% + market_ret20 < -5% + label:market_regime_RẤT_YẾU,52,17,30,5,32.69,57.69,-0.024,0.091,-5.551,3
COMBO_3,market_ret5 > 4% + market_context fomo/hưng phấn + label:volume_context_VOLUME_TĂNG_VỪA,52,17,30,5,32.69,57.69,-0.936,-1.569,-6.464,3
COMBO_3,sideway_score20 >= 2 + market_context fomo/hưng phấn + label:extension_context_KHÔNG_QUÁ_NÓNG,59,14,34,11,23.73,57.63,-0.373,-1.449,-4.558,3
COMBO_3,sideway_score20 >= 2 + market_context fomo/hưng phấn + label:structure_context_CÓ_NỀN___SIDEWAY,59,14,34,11,23.73,57.63,-0.373,-1.449,-4.558,3
COMBO_3,sideway_score20 >= 2 + market_context fomo/hưng phấn + label:market_context_MARKET_HƯNG_PHẤN___DỄ_FOMO,59,14,34,11,23.73,57.63,-0.373,-1.449,-4.558,3
COMBO_3,volatility_contraction20 < 0.8 + market_dist_ma20 > 5% + market_context fomo/hưng phấn,33,12,19,2,36.36,57.58,-1.209,-0.882,-5.114,3
COMBO_3,volatility_contraction20 < 0.8 + market_dist_ma20 > 5% + label:market_context_MARKET_HƯNG_PHẤN___DỄ_FOMO,33,12,19,2,36.36,57.58,-1.209,-0.882,-5.114,3
COMBO_3,market_ret5 > 4% + drawdown20 -10% to 0% + label:volume_context_VOLUME_TĂNG_VỪA,33,9,19,5,27.27,57.58,-0.895,-2.106,-6.67,3
COMBO_3,market_dist_ma20 > 5% + market_context fomo/hưng phấn + label:volatility_context_VOLATILITY_CO_HẸP,33,12,19,2,36.36,57.58,-1.209,-0.882,-5.114,3
COMBO_3,stock_dist_ma20 < -3% + volume_ratio < 1x + label:extension_context_SUY_YẾU_TRƯỚC_SIGNAL,139,39,80,20,28.06,57.55,-1.895,-1.968,-5.97,3
COMBO_3,sideway_score20 >= 2 + market_ret5 > 4% + label:entry_context_ENTRY_GẦN_MA20,40,9,23,8,22.5,57.5,-0.318,-1.962,-4.823,3
COMBO_3,volatility_contraction20 < 0.8 + drawdown20 -10% to 0% + label:market_regime_BÌNH_THƯỜNG,127,32,73,22,25.2,57.48,-1.127,-2.35,-5.168,3
COMBO_3,stock_dist_ma20 < -3% + volatility_contraction20 < 0.8 + label:score_bucket_80+,47,10,27,10,21.28,57.45,-1.18,-2.247,-5.552,3
COMBO_3,stock_dist_ma20 3-8% + drawdown20 -10% to 0% + label:market_regime_BÌNH_THƯỜNG,61,19,35,7,31.15,57.38,-0.385,-2.04,-5.517,3
COMBO_3,stock_dist_ma20 < -3% + volatility_contraction20 < 0.8 + label:market_context_MARKET_ỦNG_HỘ,103,24,59,20,23.3,57.28,-1.304,-1.647,-4.79,3
COMBO_3,volume_ratio < 1x + volatility_contraction20 < 0.8 + label:market_regime_BÌNH_THƯỜNG,154,32,88,34,20.78,57.14,-1.25,-2.453,-5.333,3
COMBO_3,market_context fomo/hưng phấn + drawdown20 -10% to 0% + label:score_bucket_80+,147,48,84,15,32.65,57.14,-0.456,-0.916,-5.912,3
COMBO_3,stock_dist_ma20 < -3% + volatility_contraction20 < 0.8 + label:volume_context_VOLUME_CẠN,91,17,52,22,18.68,57.14,-1.035,-1.996,-5.102,3
COMBO_3,market_context fomo/hưng phấn + drawdown20 -10% to 0% + label:entry_context_ENTRY_GẦN_MA20,84,21,48,15,25.0,57.14,-0.62,-1.274,-4.822,3
COMBO_3,volume_ratio < 1x + market_ret5 > 4% + label:extension_context_KHÔNG_QUÁ_NÓNG,70,16,40,14,22.86,57.14,-0.991,-1.14,-5.31,3
COMBO_3,stock_ret5 > 8% + stock_dist_ma20 > 8% + label:extension_context_KHÔNG_QUÁ_NÓNG,56,16,32,8,28.57,57.14,-0.534,-0.855,-6.52,3
COMBO_3,stock_dist_ma20 3-8% + range20 <= 10% + label:volume_context_VOLUME_TĂNG_VỪA,49,11,28,10,22.45,57.14,-0.529,-1.469,-4.097,3
COMBO_3,stock_dist_ma20 < -3% + drawdown20 < -15% + label:extension_context_KHÔNG_QUÁ_NÓNG,49,14,28,7,28.57,57.14,0.394,-0.512,-4.657,3
COMBO_3,volume_ratio < 1x + market_ret5 > 4% + label:entry_context_ENTRY_GẦN_MA20,49,10,28,11,20.41,57.14,-0.699,-1.275,-4.81,3
COMBO_3,sideway_score20 >= 2 + market_context fomo/hưng phấn + label:market_regime_TĂNG_MẠNH,49,11,28,10,22.45,57.14,-0.261,-1.467,-4.904,3
COMBO_3,volume_ratio < 1x + market_dist_ma20 > 5% + label:extension_context_KHÔNG_QUÁ_NÓNG,42,13,24,5,30.95,57.14,-1.018,-1.0,-4.829,3
COMBO_3,volatility_contraction20 < 0.8 + drawdown20 < -15% + label:volume_context_VOLUME_TRUNG_TÍNH,35,12,20,3,34.29,57.14,-2.565,-1.43,-5.274,3
COMBO_3,volume_ratio < 1x + market_ret5 > 4% + label:market_regime_TĂNG_MẠNH,51,13,29,9,25.49,56.86,-0.912,-1.654,-5.68,3
COMBO_3,volume_ratio < 1x + market_dist_ma20 > 5% + market_context fomo/hưng phấn,51,17,29,5,33.33,56.86,-1.455,-1.553,-5.671,3
COMBO_3,volume_ratio < 1x + market_dist_ma20 > 5% + label:market_context_MARKET_HƯNG_PHẤN___DỄ_FOMO,51,17,29,5,33.33,56.86,-1.455,-1.553,-5.671,3
COMBO_3,stock_dist_ma20 < -3% + drawdown20 -10% to 0% + label:market_regime_TĂNG_MẠNH,44,12,25,7,27.27,56.82,-1.027,-1.693,-4.794,3
COMBO_3,sideway_score20 >= 2 + market_ret5 > 4% + drawdown20 -10% to 0%,44,10,25,9,22.73,56.82,-0.389,-1.691,-4.786,3
COMBO_3,sideway_score20 >= 2 + market_ret5 > 4% + label:risk_context_PULLBACK_LÀNH_MẠNH,44,10,25,9,22.73,56.82,-0.389,-1.691,-4.786,3
COMBO_3,market_ret5 > 4% + drawdown20 -10% to 0% + label:structure_context_CÓ_NỀN___SIDEWAY,44,10,25,9,22.73,56.82,-0.389,-1.691,-4.786,3
COMBO_3,stock_dist_ma20 3-8% + range20 <= 10% + drawdown20 -10% to 0%,37,7,21,9,18.92,56.76,-0.026,-1.527,-3.878,3
COMBO_3,stock_dist_ma20 3-8% + range20 <= 10% + label:risk_context_PULLBACK_LÀNH_MẠNH,37,7,21,9,18.92,56.76,-0.026,-1.527,-3.878,3
COMBO_3,range20 <= 10% + drawdown20 -10% to 0% + label:entry_context_ENTRY_LƯNG_CHỪNG_TRÊN_MA20,37,7,21,9,18.92,56.76,-0.026,-1.527,-3.878,3
COMBO_3,stock_dist_ma20 < -3% + drawdown20 -10% to 0% + label:volatility_context_VOLATILITY_TRUNG_TÍNH,97,25,55,17,25.77,56.7,-1.907,-1.522,-5.548,3
COMBO_3,range20 <= 10% + market_context fomo/hưng phấn + label:entry_context_ENTRY_GẦN_MA20,30,8,17,5,26.67,56.67,-0.084,-1.163,-3.558,3
COMBO_3,market_context fomo/hưng phấn + drawdown20 -10% to 0% + label:risk_context_PULLBACK_LÀNH_MẠNH,175,52,99,24,29.71,56.57,-0.625,-1.068,-5.807,3
COMBO_3,market_context fomo/hưng phấn + drawdown20 -10% to 0% + label:market_context_MARKET_HƯNG_PHẤN___DỄ_FOMO,175,52,99,24,29.71,56.57,-0.625,-1.068,-5.807,3
COMBO_3,stock_ret5 > 8% + stock_dist_ma20 3-8% + volatility_contraction20 > 1.3,46,16,26,4,34.78,56.52,0.064,-0.38,-5.484,3
COMBO_3,stock_ret5 > 8% + stock_dist_ma20 3-8% + label:volatility_context_VOLATILITY_MỞ_RỘNG,46,16,26,4,34.78,56.52,0.064,-0.38,-5.484,3
COMBO_3,stock_ret5 > 8% + volatility_contraction20 > 1.3 + label:entry_context_ENTRY_LƯNG_CHỪNG_TRÊN_MA20,46,16,26,4,34.78,56.52,0.064,-0.38,-5.484,3
COMBO_3,stock_dist_ma20 < -3% + volatility_contraction20 < 0.8 + label:market_regime_TÍCH_CỰC,85,20,48,17,23.53,56.47,-1.802,-1.91,-5.119,3
COMBO_3,volume_ratio 1.2-2.0x + volatility_contraction20 < 0.8 + label:extension_context_KHÔNG_QUÁ_NÓNG,85,23,48,14,27.06,56.47,-0.717,-1.215,-4.808,3
COMBO_3,stock_dist_ma20 3-8% + market_context risk-off + label:market_regime_RẤT_YẾU,124,43,70,11,34.68,56.45,-0.624,-1.063,-6.039,3
COMBO_3,stock_ret5 > 8% + drawdown20 -10% to 0% + label:market_regime_RẤT_YẾU,39,14,22,3,35.9,56.41,0.184,-0.233,-6.986,3
COMBO_3,volatility_contraction20 < 0.8 + market_ret5 > 4% + drawdown20 -10% to 0%,39,11,22,6,28.21,56.41,-1.367,-1.132,-5.454,3
COMBO_3,volatility_contraction20 < 0.8 + market_ret5 > 4% + label:risk_context_PULLBACK_LÀNH_MẠNH,39,11,22,6,28.21,56.41,-1.367,-1.132,-5.454,3
COMBO_3,market_ret5 > 4% + drawdown20 -10% to 0% + label:volatility_context_VOLATILITY_CO_HẸP,39,11,22,6,28.21,56.41,-1.367,-1.132,-5.454,3
COMBO_3,stock_dist_ma20 < -3% + volume_ratio < 1x + label:risk_context_RISK_TRUNG_TÍNH,275,83,155,37,30.18,56.36,-1.063,-1.676,-5.663,3
COMBO_3,stock_dist_ma20 3-8% + volatility_contraction20 < 0.8 + label:score_bucket_80+,142,34,80,28,23.94,56.34,-0.808,-1.022,-4.905,3
COMBO_3,stock_dist_ma20 3-8% + market_context fomo/hưng phấn + label:structure_context_KHÔNG_RÕ_NỀN,64,24,36,4,37.5,56.25,-0.894,-1.192,-6.385,3
COMBO_3,stock_dist_ma20 3-8% + market_context fomo/hưng phấn + label:score_bucket_80+,64,24,36,4,37.5,56.25,-0.581,-0.879,-6.101,3
COMBO_3,sideway_score20 >= 2 + market_ret5 > 4% + label:score_bucket_80+,32,11,18,3,34.38,56.25,0.264,-1.035,-4.931,3
COMBO_3,stock_dist_ma20 3-8% + range20 <= 10% + label:market_regime_TĂNG_MẠNH,41,9,23,9,21.95,56.1,-0.07,-1.313,-4.095,3
COMBO_3,volume_ratio 1.2-2.0x + market_context fomo/hưng phấn + label:volume_context_VOLUME_TĂNG_VỪA,41,13,23,5,31.71,56.1,-1.144,-1.142,-6.671,3
COMBO_3,volume_ratio 1.2-2.0x + sideway_score20 >= 2 + label:market_context_MARKET_ỦNG_HỘ,91,20,51,20,21.98,56.04,-0.63,-0.624,-3.365,3
COMBO_3,stock_dist_ma20 < -3% + volume_ratio < 1x + drawdown20 < -15%,116,32,65,19,27.59,56.03,-1.132,-1.4,-5.559,3
COMBO_3,stock_dist_ma20 < -3% + volume_ratio < 1x + label:risk_context_DRAWDOWN_SÂU,116,32,65,19,27.59,56.03,-1.132,-1.4,-5.559,3
COMBO_3,volume_ratio < 1x + drawdown20 < -15% + label:entry_context_ENTRY_DƯỚI_MA20___YẾU,116,32,65,19,27.59,56.03,-1.132,-1.4,-5.559,3
COMBO_3,stock_dist_ma20 < -3% + volume_ratio < 1x + label:score_bucket_80+,100,30,56,14,30.0,56.0,-0.66,-1.274,-5.42,3
COMBO_3,stock_dist_ma20 3-8% + range20 <= 10% + label:score_bucket_80+,68,14,38,16,20.59,55.88,-0.323,-1.419,-3.898,3
COMBO_3,stock_dist_ma20 3-8% + market_context fomo/hưng phấn + label:volatility_context_VOLATILITY_TRUNG_TÍNH,34,13,19,2,38.24,55.88,-0.501,-1.08,-5.833,3
COMBO_3,stock_dist_ma20 < -3% + volume_ratio < 1x + label:volume_context_VOLUME_TĂNG_VỪA,34,10,19,5,29.41,55.88,-1.241,-1.876,-5.884,3
COMBO_3,volume_ratio 1.2-2.0x + sideway_score20 >= 2 + label:market_regime_TÍCH_CỰC,34,6,19,9,17.65,55.88,-0.502,-0.75,-3.043,3
COMBO_3,stock_dist_ma20 3-8% + volatility_contraction20 < 0.8 + drawdown20 -10% to 0%,145,38,81,26,26.21,55.86,-0.579,-0.842,-4.899,3
COMBO_3,stock_dist_ma20 3-8% + volatility_contraction20 < 0.8 + label:risk_context_PULLBACK_LÀNH_MẠNH,145,38,81,26,26.21,55.86,-0.579,-0.842,-4.899,3
COMBO_3,stock_dist_ma20 3-8% + drawdown20 -10% to 0% + label:volatility_context_VOLATILITY_CO_HẸP,145,38,81,26,26.21,55.86,-0.579,-0.842,-4.899,3
COMBO_3,volatility_contraction20 < 0.8 + drawdown20 -10% to 0% + label:entry_context_ENTRY_LƯNG_CHỪNG_TRÊN_MA20,145,38,81,26,26.21,55.86,-0.579,-0.842,-4.899,3
COMBO_3,market_context fomo/hưng phấn + drawdown20 -10% to 0% + label:structure_context_KHÔNG_RÕ_NỀN,120,40,67,13,33.33,55.83,-0.684,-0.75,-6.377,3
COMBO_3,stock_dist_ma20 3-8% + volume_ratio > 3x + label:entry_context_ENTRY_LƯNG_CHỪNG_TRÊN_MA20,43,9,24,10,20.93,55.81,-0.476,-2.059,-5.158,3
COMBO_3,stock_dist_ma20 3-8% + volume_ratio > 3x + label:extension_context_KHÔNG_QUÁ_NÓNG,43,9,24,10,20.93,55.81,-0.476,-2.059,-5.158,3
COMBO_3,market_context fomo/hưng phấn + drawdown20 -10% to 0% + label:extension_context_KHÔNG_QUÁ_NÓNG,147,43,82,22,29.25,55.78,-0.479,-1.092,-5.431,3
COMBO_3,stock_dist_ma20 3-8% + market_dist_ma20 > 5% + label:structure_context_KHÔNG_RÕ_NỀN,52,19,29,4,36.54,55.77,-0.852,-1.076,-5.975,3
COMBO_3,stock_dist_ma20 3-8% + volatility_contraction20 < 0.8 + label:entry_context_ENTRY_LƯNG_CHỪNG_TRÊN_MA20,165,43,92,30,26.06,55.76,-0.699,-0.985,-4.954,3
COMBO_3,stock_dist_ma20 3-8% + volatility_contraction20 < 0.8 + label:volatility_context_VOLATILITY_CO_HẸP,165,43,92,30,26.06,55.76,-0.699,-0.985,-4.954,3
COMBO_3,volume_ratio < 1x + market_ret5 > 4% + label:structure_context_KHÔNG_RÕ_NỀN,70,19,39,12,27.14,55.71,-1.192,-1.39,-6.055,3
