pattern,conditions,n,win,fail,flat,winrate_pct,failrate_pct,avg_ret_t2_pct,avg_ret_t5_pct,avg_drawdown_t5_pct,combo_size,rule_type,action,confidence
COMBO_3,stock_ret5 > 8% + volume_ratio < 1x + label:volume_context_VOLUME_CẠN,39,20,14,5,51.28,35.9,0.08,0.281,-5.784,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + volume_ratio < 1x + label:market_regime_RẤT_YẾU,70,33,25,12,47.14,35.71,1.122,1.129,-3.629,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_context risk-off + label:structure_context_KHÔNG_RÕ_NỀN,401,190,143,68,47.38,35.66,0.737,1.006,-4.571,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_ret5 > 8% + stock_ret20 > 15% + volatility_contraction20 > 1.3,62,32,22,8,51.61,35.48,0.959,1.579,-6.155,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret5 > 8% + stock_ret20 > 15% + label:volatility_context_VOLATILITY_MỞ_RỘNG,62,32,22,8,51.61,35.48,0.959,1.579,-6.155,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret5 > 8% + volatility_contraction20 > 1.3 + label:extension_context_TĂNG_NÓNG_TRƯỚC_SIGNAL,62,32,22,8,51.61,35.48,0.959,1.579,-6.155,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 > 8% + volume_ratio < 1x + label:market_context_MARKET_ỦNG_HỘ,31,16,11,4,51.61,35.48,1.248,1.431,-4.494,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio < 1x + volatility_contraction20 > 1.3 + market_context risk-off,302,137,107,58,45.36,35.43,0.187,0.634,-3.816,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volume_ratio < 1x + volatility_contraction20 > 1.3 + label:market_context_MARKET_RISK-OFF,302,137,107,58,45.36,35.43,0.187,0.634,-3.816,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volume_ratio < 1x + market_context risk-off + label:volatility_context_VOLATILITY_MỞ_RỘNG,302,137,107,58,45.36,35.43,0.187,0.634,-3.816,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_ret5 > 8% + volume_ratio < 1x + label:structure_context_KHÔNG_RÕ_NỀN,57,29,20,8,50.88,35.09,0.52,0.59,-5.753,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret5 > 8% + stock_dist_ma20 > 8% + label:market_context_MARKET_ỦNG_HỘ,63,30,22,11,47.62,34.92,1.596,1.894,-4.775,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 > 8% + market_context risk-off + label:score_bucket_80+,43,21,15,7,48.84,34.88,0.732,1.997,-5.473,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + volatility_contraction20 > 1.3 + label:score_bucket_60-69,43,21,15,7,48.84,34.88,1.688,1.514,-4.654,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_context risk-off + drawdown20 < -15% + label:market_regime_YẾU,69,37,24,8,53.62,34.78,0.072,1.444,-3.891,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + market_ret20 < -5% + label:volume_context_VOLUME_TRUNG_TÍNH,46,25,16,5,54.35,34.78,1.683,1.792,-3.369,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio < 1x + volatility_contraction20 > 1.3 + label:structure_context_KHÔNG_RÕ_NỀN,371,173,129,69,46.63,34.77,0.428,0.948,-4.405,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + market_ret20 < -5% + label:market_regime_RẤT_YẾU,58,31,20,7,53.45,34.48,0.907,1.968,-4.353,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_ret5 > 4% + label:extension_context_KHÔNG_QUÁ_NÓNG,35,16,12,7,45.71,34.29,1.738,2.813,-5.66,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + volume_ratio < 1x + market_ret20 < -5%,79,43,27,9,54.43,34.18,1.471,1.924,-3.179,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio < 1x + market_ret20 < -5% + label:entry_context_ENTRY_DƯỚI_MA20___YẾU,79,43,27,9,54.43,34.18,1.471,1.924,-3.179,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_context risk-off + label:volume_context_VOLUME_CẠN,208,95,71,42,45.67,34.13,0.374,0.702,-3.642,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_ret5 > 8% + stock_ret20 > 15% + label:score_bucket_80+,88,47,30,11,53.41,34.09,1.019,1.977,-5.333,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + market_context risk-off + label:score_bucket_60-69,56,28,19,9,50.0,33.93,1.177,1.613,-4.314,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + market_ret20 < -5% + label:extension_context_KHÔNG_QUÁ_NÓNG,68,40,23,5,58.82,33.82,1.695,2.846,-3.901,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + volatility_contraction20 > 1.3 + market_context risk-off,95,45,32,18,47.37,33.68,0.874,1.435,-4.042,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + volatility_contraction20 > 1.3 + label:market_context_MARKET_RISK-OFF,95,45,32,18,47.37,33.68,0.874,1.435,-4.042,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + market_context risk-off + label:volatility_context_VOLATILITY_MỞ_RỘNG,95,45,32,18,47.37,33.68,0.874,1.435,-4.042,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_context risk-off + label:entry_context_ENTRY_DƯỚI_MA20___YẾU,95,45,32,18,47.37,33.68,0.874,1.435,-4.042,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + market_context risk-off + label:market_regime_YẾU,147,71,49,27,48.3,33.33,1.186,1.607,-3.595,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,market_context risk-off + drawdown20 < -15% + label:structure_context_KHÔNG_RÕ_NỀN,114,58,38,18,50.88,33.33,0.211,1.131,-4.062,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,market_context risk-off + drawdown20 < -15% + label:risk_context_DRAWDOWN_SÂU,114,58,38,18,50.88,33.33,0.211,1.131,-4.062,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,market_context risk-off + drawdown20 < -15% + label:market_context_MARKET_RISK-OFF,114,58,38,18,50.88,33.33,0.211,1.131,-4.062,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + market_ret20 < -5% + label:risk_context_RISK_TRUNG_TÍNH,63,35,21,7,55.56,33.33,1.534,1.881,-3.269,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + market_context risk-off + label:score_bucket_70-79,63,31,21,11,49.21,33.33,-0.002,0.243,-4.831,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + volatility_contraction20 > 1.3 + label:market_regime_YẾU,54,26,18,10,48.15,33.33,1.185,1.521,-3.394,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret5 > 4% + market_dist_ma20 > 5% + label:extension_context_KHÔNG_QUÁ_NÓNG,45,22,15,8,48.89,33.33,1.659,1.936,-3.588,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + volatility_contraction20 > 1.3 + label:risk_context_RISK_TRUNG_TÍNH,42,21,14,7,50.0,33.33,-0.072,0.782,-5.084,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,sideway_score20 >= 2 + market_ret20 < -5% + label:volatility_context_VOLATILITY_TRUNG_TÍNH,39,18,13,8,46.15,33.33,0.36,0.944,-2.512,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_context fomo/hưng phấn + label:volume_context_VOLUME_TRUNG_TÍNH,39,19,13,7,48.72,33.33,1.365,2.31,-5.145,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret5 > 8% + volume_ratio < 1x + label:extension_context_KHÔNG_QUÁ_NÓNG,36,19,12,5,52.78,33.33,0.307,1.382,-5.691,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret20 > 15% + market_ret20 < -5% + market_context risk-off,33,18,11,4,54.55,33.33,2.652,5.322,-5.705,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret20 > 15% + market_ret20 < -5% + label:extension_context_TĂNG_NÓNG_TRƯỚC_SIGNAL,33,18,11,4,54.55,33.33,2.652,5.322,-5.705,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret20 > 15% + market_ret20 < -5% + label:structure_context_KHÔNG_RÕ_NỀN,33,18,11,4,54.55,33.33,2.652,5.322,-5.705,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret20 > 15% + market_ret20 < -5% + label:market_context_MARKET_RISK-OFF,33,18,11,4,54.55,33.33,2.652,5.322,-5.705,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret20 < -5% + market_context risk-off + label:extension_context_TĂNG_NÓNG_TRƯỚC_SIGNAL,33,18,11,4,54.55,33.33,2.652,5.322,-5.705,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_context risk-off + label:score_bucket_70-79,189,88,62,39,46.56,32.8,0.729,0.527,-4.218,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,market_ret20 < -5% + drawdown20 -10% to 0% + label:volatility_context_VOLATILITY_TRUNG_TÍNH,110,59,36,15,53.64,32.73,0.885,2.354,-3.392,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + drawdown20 -10% to 0% + label:score_bucket_60-69,49,26,16,7,53.06,32.65,1.008,1.222,-4.838,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret20 < -5% + drawdown20 -10% to 0% + label:structure_context_KHÔNG_RÕ_NỀN,242,120,79,43,49.59,32.64,1.259,2.583,-3.762,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,market_ret20 < -5% + market_context risk-off + label:volatility_context_VOLATILITY_TRUNG_TÍNH,166,90,54,22,54.22,32.53,1.183,2.51,-3.381,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_ret5 > 8% + market_context risk-off + label:volatility_context_VOLATILITY_TRUNG_TÍNH,40,22,13,5,55.0,32.5,0.021,0.73,-5.335,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + label:volume_context_VOLUME_TĂNG_VỪA,71,32,23,16,45.07,32.39,2.228,3.363,-3.903,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + market_context risk-off + label:market_regime_RẤT_YẾU,105,50,34,21,47.62,32.38,1.158,1.202,-3.644,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_context risk-off + label:entry_context_ENTRY_GẦN_MA20,312,145,101,66,46.47,32.37,0.375,0.939,-3.501,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + drawdown20 -10% to 0% + label:market_regime_YẾU,133,63,43,27,47.37,32.33,1.169,1.631,-3.599,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_ret20 > 15% + volume_ratio < 1x + label:market_regime_YẾU,31,15,10,6,48.39,32.26,-0.051,2.448,-5.655,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret20 < -5% + market_context risk-off + label:extension_context_KHÔNG_QUÁ_NÓNG,428,209,138,81,48.83,32.24,1.01,1.957,-3.392,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volume_ratio < 1x + drawdown20 < -15% + label:market_regime_YẾU,59,34,19,6,57.63,32.2,0.408,2.079,-3.534,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret20 < -5% + drawdown20 -10% to 0% + label:volume_context_VOLUME_TRUNG_TÍNH,140,66,45,29,47.14,32.14,0.491,1.613,-3.726,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + market_ret20 < -5% + label:market_regime_RẤT_YẾU,84,40,27,17,47.62,32.14,1.61,1.581,-3.306,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret20 < -5% + drawdown20 -10% to 0% + label:extension_context_KHÔNG_QUÁ_NÓNG,315,150,101,64,47.62,32.06,0.839,1.875,-3.414,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,market_ret20 < -5% + market_context risk-off + drawdown20 -10% to 0%,337,163,108,66,48.37,32.05,1.087,2.185,-3.463,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,market_ret20 < -5% + market_context risk-off + label:risk_context_PULLBACK_LÀNH_MẠNH,337,163,108,66,48.37,32.05,1.087,2.185,-3.463,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,market_ret20 < -5% + drawdown20 -10% to 0% + label:risk_context_PULLBACK_LÀNH_MẠNH,337,163,108,66,48.37,32.05,1.087,2.185,-3.463,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,market_ret20 < -5% + drawdown20 -10% to 0% + label:market_context_MARKET_RISK-OFF,337,163,108,66,48.37,32.05,1.087,2.185,-3.463,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,sideway_score20 >= 2 + market_ret20 < -5% + label:volume_context_VOLUME_TRUNG_TÍNH,47,22,15,10,46.81,31.91,0.174,0.946,-2.9,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + volume_ratio < 1x + label:market_regime_YẾU,69,35,22,12,50.72,31.88,1.092,1.517,-3.488,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret20 < -5% + market_context risk-off + label:volume_context_VOLUME_TĂNG_VỪA,132,61,42,29,46.21,31.82,1.382,2.623,-3.875,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volume_ratio < 1x + market_context risk-off + drawdown20 < -15%,88,48,28,12,54.55,31.82,0.697,1.766,-3.59,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio < 1x + market_context risk-off + label:risk_context_DRAWDOWN_SÂU,88,48,28,12,54.55,31.82,0.697,1.766,-3.59,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio < 1x + drawdown20 < -15% + label:market_context_MARKET_RISK-OFF,88,48,28,12,54.55,31.82,0.697,1.766,-3.59,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret20 > 15% + market_context risk-off + label:score_bucket_80+,44,27,14,3,61.36,31.82,1.771,3.161,-5.891,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio < 1x + market_ret20 < -5% + label:risk_context_RISK_TRUNG_TÍNH,107,55,34,18,51.4,31.78,0.799,1.843,-3.595,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,sideway_score20 >= 2 + volatility_contraction20 > 1.3 + label:market_regime_YẾU,85,40,27,18,47.06,31.76,0.469,1.119,-2.669,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret20 > 15% + volatility_contraction20 > 1.3 + label:risk_context_RISK_TRUNG_TÍNH,41,22,13,6,53.66,31.71,0.228,1.22,-6.614,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio < 1x + market_ret20 < -5% + label:extension_context_KHÔNG_QUÁ_NÓNG,285,136,90,59,47.72,31.58,0.88,1.785,-3.107,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volume_ratio < 1x + market_context risk-off + label:extension_context_SUY_YẾU_TRƯỚC_SIGNAL,114,60,36,18,52.63,31.58,0.231,1.455,-3.561,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_ret5 > 8% + market_context risk-off + label:market_regime_YẾU,57,32,18,7,56.14,31.58,0.732,2.548,-4.001,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + market_ret20 < -5% + label:volatility_context_VOLATILITY_TRUNG_TÍNH,38,22,12,4,57.89,31.58,2.026,2.609,-2.592,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 < 0.8 + market_ret20 < -5% + label:score_bucket_60-69,54,25,17,12,46.3,31.48,0.187,1.272,-3.159,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,sideway_score20 >= 2 + market_ret20 < -5% + label:entry_context_ENTRY_GẦN_MA20,86,39,27,20,45.35,31.4,0.666,1.134,-2.763,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret5 > 8% + stock_ret20 > 15% + label:risk_context_RISK_TRUNG_TÍNH,51,27,16,8,52.94,31.37,0.501,1.632,-5.691,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + market_ret20 < -5% + label:volume_context_VOLUME_TĂNG_VỪA,51,28,16,7,54.9,31.37,2.25,4.266,-3.81,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_context risk-off + label:market_regime_YẾU,262,131,82,49,50.0,31.3,0.812,1.605,-3.461,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volume_ratio < 1x + market_ret20 < -5% + drawdown20 -10% to 0%,208,97,65,46,46.63,31.25,0.698,1.811,-3.037,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volume_ratio < 1x + market_ret20 < -5% + label:risk_context_PULLBACK_LÀNH_MẠNH,208,97,65,46,46.63,31.25,0.698,1.811,-3.037,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + label:score_bucket_80+,64,34,20,10,53.12,31.25,1.396,3.065,-3.46,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret5 > 8% + stock_ret20 > 15% + label:market_context_MARKET_ỦNG_HỘ,48,27,15,6,56.25,31.25,1.847,3.104,-4.525,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_context risk-off + drawdown20 < -15% + label:market_regime_RẤT_YẾU,45,21,14,10,46.67,31.11,0.423,0.651,-4.325,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 > 8% + volume_ratio < 1x + label:score_bucket_80+,58,31,18,9,53.45,31.03,1.367,1.935,-4.875,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + drawdown20 -10% to 0% + label:score_bucket_70-79,168,76,52,40,45.24,30.95,0.604,0.424,-4.04,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_ret5 > 8% + stock_ret20 > 15% + label:market_regime_TĂNG_MẠNH,52,28,16,8,53.85,30.77,1.158,2.058,-5.631,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret5 > 4% + market_dist_ma20 > 5% + market_context fomo/hưng phấn,52,26,16,10,50.0,30.77,1.271,1.553,-3.941,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret5 > 4% + market_dist_ma20 > 5% + label:market_context_MARKET_HƯNG_PHẤN___DỄ_FOMO,52,26,16,10,50.0,30.77,1.271,1.553,-3.941,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret5 > 4% + market_dist_ma20 > 5% + label:market_regime_TĂNG_MẠNH,52,26,16,10,50.0,30.77,1.271,1.553,-3.941,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret5 > 8% + stock_ret20 > 15% + volume_ratio 1.2-2.0x,39,20,12,7,51.28,30.77,1.032,1.716,-5.899,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret5 > 8% + volume_ratio 1.2-2.0x + label:extension_context_TĂNG_NÓNG_TRƯỚC_SIGNAL,39,20,12,7,51.28,30.77,1.032,1.716,-5.899,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,sideway_score20 >= 2 + market_ret20 < -5% + label:score_bucket_60-69,39,18,12,9,46.15,30.77,1.661,1.994,-2.245,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret20 < -5% + market_context risk-off + label:risk_context_RISK_TRUNG_TÍNH,153,79,47,27,51.63,30.72,0.994,2.153,-3.575,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volume_ratio < 1x + market_ret20 < -5% + label:volume_context_VOLUME_TRUNG_TÍNH,127,63,39,25,49.61,30.71,0.56,1.726,-3.321,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,sideway_score20 >= 2 + market_ret20 < -5% + drawdown20 -10% to 0%,95,43,29,23,45.26,30.53,0.65,1.172,-2.7,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,sideway_score20 >= 2 + market_ret20 < -5% + label:risk_context_PULLBACK_LÀNH_MẠNH,95,43,29,23,45.26,30.53,0.65,1.172,-2.7,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret20 < -5% + drawdown20 -10% to 0% + label:structure_context_CÓ_NỀN___SIDEWAY,95,43,29,23,45.26,30.53,0.65,1.172,-2.7,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_context risk-off + drawdown20 < -15% + label:score_bucket_60-69,59,33,18,8,55.93,30.51,0.678,1.886,-3.792,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + volume_ratio 1.2-2.0x + label:market_regime_YẾU,46,22,14,10,47.83,30.43,1.43,2.287,-3.814,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + volatility_contraction20 > 1.3 + market_ret20 < -5%,56,31,17,8,55.36,30.36,1.786,2.961,-4.059,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + market_ret20 < -5% + label:volatility_context_VOLATILITY_MỞ_RỘNG,56,31,17,8,55.36,30.36,1.786,2.961,-4.059,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret20 < -5% + drawdown20 -10% to 0% + label:volume_context_VOLUME_CẠN,129,67,39,23,51.94,30.23,1.135,2.377,-2.91,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + market_ret20 < -5% + label:extension_context_KHÔNG_QUÁ_NÓNG,86,47,26,13,54.65,30.23,2.031,2.263,-3.058,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + sideway_score20 >= 2 + market_context risk-off,86,42,26,18,48.84,30.23,0.341,1.08,-3.352,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + sideway_score20 >= 2 + label:market_context_MARKET_RISK-OFF,86,42,26,18,48.84,30.23,0.341,1.08,-3.352,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + market_context risk-off + label:structure_context_CÓ_NỀN___SIDEWAY,86,42,26,18,48.84,30.23,0.341,1.08,-3.352,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret20 < -5% + market_context risk-off + label:structure_context_KHÔNG_RÕ_NỀN,464,241,140,83,51.94,30.17,1.171,2.428,-3.612,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volume_ratio < 1x + market_ret20 < -5% + label:volatility_context_VOLATILITY_TRUNG_TÍNH,116,63,35,18,54.31,30.17,1.404,2.554,-3.076,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + drawdown20 -10% to 0% + label:market_regime_YẾU,183,88,55,40,48.09,30.05,0.863,1.416,-3.267,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
